Date,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
08/07 12:00,,859.9000244,918.7999878,237.6999969,431.2999878,816.4000244,294.3999939,294.3999939,655.4000244,484.2000122,363.8999939,746.2000122,598.0999756,196.3999939,667.5999756,473,582.5,339.2999878,169.6999969,83.83999634,285.8999939,132.6000061,180.1999969,185.8000031,274.6000061,425.7999878,324.2000122,663.2999878,293,403.6000061,553.5999756,495.3999939,92.45999908,493.8999939,,312.5,661.0999756,,,,,387,304.6000061,456.5,427.6000061,345.8999939,268.2000122,264,280.7999878,541.5999756,929.2000122,525
09/07 12:00,,825.4000244,974.9000244,246.8999939,383.8999939,822.2000122,298.5,298.5,725,504.5,397.5,727.9000244,619.9000244,179.6000061,712.9000244,499.6000061,587.2999878,340,221.1000061,80.11000061,295.5,141,184.6999969,188.8000031,313.7000122,431.2000122,326.2999878,636.0999756,338.5,433.3999939,579,530.5999756,92.15000153,495.7000122,,321,632.9000244,,,,,458.8999939,,526.2000122,475,398.2000122,265.1000061,300,327.7999878,577.5999756,903.5,545.2999878
10/07 12:00,,804.0999756,1007,254.6999969,373.6000061,829.2999878,305.8999939,305,746.4000244,528.4000244,434.8999939,711.4000244,662.5999756,163.8999939,760.5999756,527,620.4000244,328.5,260.7999878,81.98000336,305.7000122,163.1000061,183.1000061,203.1000061,348.7999878,427.2000122,323,609.0999756,374.2999878,444,588.0999756,561.4000244,98.40000153,507.3999939,,339.8999939,593.7999878,,,,,542.5,,566.0999756,538.7999878,439.8999939,271.2000122,348,369.7999878,605,874.2999878,575.9000244
11/07 12:00,,775.7999878,1063,266.2000122,378.7000122,839.2000122,312.6000061,315.7999878,816.5,544.5999756,470.2999878,691.7000122,707.7000122,149.8000031,812.5,556.5999756,645.5999756,320.2000122,279.3999939,87.87000275,308.3999939,185.6000061,176.3999939,212.5,381.7999878,439,311.2000122,578.9000244,382.2000122,442.5,590.7999878,541.2000122,115.3000031,517.2999878,,355.8999939,553.4000244,,,,,603.4000244,,569.9000244,571,481.8999939,277.2000122,402.7000122,397.7000122,619.2999878,838,608.2000122
12/07 12:00,,751.9000244,1164,282.7999878,414.2000122,845.4000244,314.1000061,366.8999939,876.2999878,551.9000244,506.3999939,667.2999878,761.2999878,137,864.7000122,583.5,656.7000122,345.5,296.7999878,101.6999969,294.1000061,178,178.8999939,220.1999969,402.8999939,467.2999878,278.3999939,571.5,376.5,436.2999878,586.9000244,525,158.3000031,529.7000122,,345.1000061,530.9000244,,,,156.1999969,706.5999756,,559.4000244,575.7999878,563.4000244,295.2999878,462.1000061,441.1000061,656.2000122,756.2999878,637.0999756
13/07 12:00,,735.9000244,1207,300.2999878,453.3999939,869.2000122,310.5,465.2000122,886,553.4000244,537,641.7999878,828.9000244,133.1999969,898.9000244,612.2999878,671.0999756,421.6000061,309.5,127.4000015,280.2000122,186.8999939,206,231,415.1000061,503.2999878,262.3999939,574.2000122,362.8999939,444.2000122,583.4000244,515.7000122,222.8999939,547,,349.3999939,531.0999756,,,,174.3999939,798.2000122,,553.4000244,564.2000122,640.5999756,318.1000061,506.5,525.2000122,687,708.9000244,710.4000244
14/07 12:00,,703.7000122,1252,319.2000122,493,944,316.3999939,537.0999756,889.2000122,556.5999756,540.2000122,658.2999878,854.4000244,157.1999969,875.7000122,644.7999878,703.2999878,527.2999878,306.7000122,152.6999969,276.7999878,226,253.8000031,270.1000061,450.2000122,528.4000244,258.7999878,574.4000244,338.3999939,453.2999878,585.2000122,526.5,304.2999878,555.9000244,,352.7000122,,,,,186.5,855.5999756,,534.2000122,560.4000244,711.9000244,330.2000122,527.4000244,691.5,662.5,436.1000061,1318
15/07 12:00,,700.2999878,1283,338.2999878,531.5999756,998.5999756,319.6000061,642.7999878,880.2000122,555.7999878,543.4000244,678.2999878,857.2999878,187.6000061,850.7999878,675,741.4000244,595.2999878,307.6000061,175.3999939,277.3999939,281.8999939,295.8999939,317.1000061,481,547.5,264.2999878,574.4000244,323.7999878,466,587.5999756,589.5,378.7000122,586.9000244,,375.2999878,,,,,200.1000061,855.9000244,,535.2999878,541.7000122,723.4000244,364.5,530.0999756,824,670.0999756,560.5999756,1404
16/07 12:00,,680.5999756,1300,362.3999939,567.2000122,1057,319.7999878,731.0999756,868.2000122,550.7000122,544.5999756,698.2999878,865.2999878,220.8999939,822.2000122,706.0999756,775.7999878,622.7000122,295.3999939,200.1000061,282.7999878,330.3999939,317.2999878,335.7000122,473,568.2999878,260,577.2999878,320.3999939,478.7999878,573.4000244,633.0999756,422.5,637.2000122,,400.5,,,,,210.1000061,838.2999878,,545.7000122,516.7000122,753.2999878,411.6000061,524.5,914.2000122,699.2000122,670.7999878,1456
17/07 12:00,,665.7999878,1325,402.2999878,603.4000244,1124,319.7999878,917.0999756,886.2999878,543.0999756,548.7000122,718.2999878,888.5,259,793.2000122,740.5999756,837,621.0999756,297.7000122,226.6999969,294.3999939,396.2000122,325.1000061,345.7999878,467.1000061,584.2000122,257.2999878,586.9000244,328.8999939,492.6000061,572,693.0999756,476.8999939,647.0999756,,429.8999939,,,,,208.1999969,802.2000122,,583.7000122,521.5999756,796.2000122,432.6000061,526.2000122,938.5,717.2000122,691,1458
18/07 12:00,,680,1363,445.3999939,641.9000244,1184,318.1000061,1157,901.0999756,539.4000244,552.2000122,738.9000244,934.5999756,298.1000061,764.2000122,772.2999878,829.5999756,615.5,299,262.5,298,438.1000061,316.7999878,366.6000061,456.6000061,595.7999878,249.1999969,584.7000122,346.3999939,516.2000122,610.0999756,685,567.5,657.0999756,,449.5,,,,,208,766.4000244,,626.7999878,544.7999878,820.5999756,459.8999939,539.2999878,917,717.9000244,699.2000122,1511
19/07 12:00,,694.7000122,1433,489.2999878,680.5999756,1226,308.5,1216,918.5,539.2000122,553.4000244,761.2999878,1077,332.5,758.4000244,794.7999878,813.7999878,591.2000122,302.3999939,295.7000122,293.1000061,473.3999939,300.7000122,425.1000061,444.3999939,612.2999878,248.5,570.2000122,364.7999878,525.7999878,702.5999756,660.7999878,614,667.0999756,,440.7999878,,,,,208,734.5,,717.2000122,598.9000244,885.7000122,547.2000122,574.0999756,866.5999756,683.5,700.5999756,1590
20/07 12:00,,822.2000122,1611,533.2999878,714.7000122,1239,286.2999878,1311,918.5,538.2000122,556.5999756,785.7999878,1415,335,826.7000122,813.7999878,800.5999756,564.4000244,343.2999878,315.3999939,307,515,278.5,514.0999756,450.5,626.7999878,257.1000061,556.5999756,421.8999939,526.7999878,813.7000122,640.2999878,623.7000122,674.7999878,,426.5,,,,,209.8000031,726.9000244,,865.7000122,629.0999756,945.5,647.4000244,627.2999878,831.7000122,744.7999878,720.4000244,1693
21/07 12:00,,1140,1723,577.7999878,732.7999878,1242,258.2999878,1345,911.7000122,536,553.9000244,811.9000244,1511,335,897.9000244,853.4000244,784.7999878,557,407.8999939,333.6000061,338.2000122,511.1000061,253.1999969,513,467.2999878,650.5999756,261.1000061,564.9000244,482.2000122,541.7000122,882.7000122,638.7999878,645.5,681.7999878,,438.2999878,,,,,218.1000061,720.4000244,,917.5999756,635.7999878,1006,798.7999878,688.4000244,838.2000122,854.4000244,778,1696
22/07 12:00,,1203,1857,618.7999878,736.0999756,1264,253.1999969,1359,921.0999756,539.9000244,541.4000244,829.9000244,1719,335,971.7000122,947.7999878,764.4000244,578.2000122,485.2000122,349.2999878,389.8999939,439.2000122,234.1000061,540.2000122,486.8999939,663.9000244,255.1000061,597.7000122,515.4000244,568.9000244,906.9000244,655.7999878,662.5999756,688.9000244,,495.3999939,,,,,232.5,723.5999756,,922.0999756,644.2000122,1023,860.7999878,741.2999878,860.0999756,824,879.0999756,1675
23/07 12:00,,1257,2047,649.7999878,805.2999878,1338,244.8999939,1414,986.7000122,553.0999756,528.2000122,847.2999878,1858,335,1046,1037,724.4000244,624.2000122,586.9000244,365.8999939,485.7999878,451.2000122,221.6999969,559.5,518.7000122,683.2999878,255.1000061,705.2999878,530.9000244,605.9000244,884.4000244,687.2000122,590.9000244,724.2999878,,572.5,,,,,282,751.4000244,,919.2999878,639.5,1015,900.7000122,758.5,904.2000122,862.5999756,971.2000122,1682
24/07 12:00,,1302,2181,692.7999878,837.5999756,1410,255.1000061,1533,1022,595.7000122,515,864.7000122,2017,335,1135,1086,706.4000244,682.7999878,724.4000244,382.2000122,584.4000244,506.3999939,212.5,604,565.0999756,698.9000244,278.8999939,739.0999756,543.9000244,614.7999878,855.4000244,710,543.9000244,740.0999756,,650,,,,,334.6000061,799.9000244,,938.2000122,624.2000122,981.5999756,916.2999878,733.5999756,889.5999756,877.9000244,1050,1707
25/07 12:00,,1393,2244,708.0999756,892.5,1448,296.7000122,1612,1050,658.4000244,502.7999878,882.0999756,2237,349.2999878,1219,1095,681.0999756,718.9000244,863.4000244,385.3999939,669.4000244,509.3999939,206.8000031,669.9000244,601,695.5999756,315.7000122,805.2000122,564.4000244,654.2999878,843.7999878,678.0999756,529.7000122,756.0999756,,747.5,,,,,398.2999878,853.4000244,,936.4000244,635.5,933.5999756,911.0999756,706.5999756,876.7999878,928.2000122,1130,1718
26/07 12:00,,1470,2269,715.4000244,1015,1507,385.7000122,1623,1083,759.2999878,492.7999878,898.2000122,2449,410.1000061,1305,1069,647.5,748.7000122,987.5999756,381.7000122,745.2999878,518.9000244,210.6999969,684.4000244,642.9000244,682.2000122,372,863.4000244,582.5,663.7000122,840.2000122,655,564.9000244,777.4000244,,856.7999878,,,,,437.5,816.5999756,,909.5,663.7999878,905.9000244,893.9000244,664.9000244,885.2999878,955.5,1203,1712
27/07 12:00,,1518,2204,811.2999878,1075,1578,454.7000122,1667,1113,826,479.7999878,914,2723,476.3999939,1394,1026,642.7999878,723.7000122,1088,384,842.2999878,504,212.3000031,665.5999756,652.7000122,685.7999878,419.1000061,870.2000122,603,702.2000122,850.5,690.2999878,575.9000244,808.4000244,,965.5999756,,,,,498.6000061,813.2000122,,891.2000122,669.2999878,897.2999878,885.5,619.2999878,931.4000244,994.7999878,1254,1717
28/07 12:00,,1563,2158,893.0999756,1079,1647,501.1000061,1763,1148,994.7000122,466.6000061,935.5999756,3052,545.7000122,1482,996.2000122,633.5999756,680.5,1100,411.6000061,917.9000244,518.9000244,216.6999969,648.5999756,611.4000244,697.5,428.7000122,891.4000244,629.5,711.5,875.7000122,757.5,594.2999878,842.0999756,,1057,,,,,530.7999878,862.7000122,,876.5,648.2000122,879.2999878,884,607.2000122,992,1076,1297,1765
29/07 12:00,,1607,2073,959.0999756,1079,1648,583.4000244,1821,1184,1387,462.2000122,937.2000122,3321,615.2999878,1579,972.2999878,624,645.9000244,1100,451.2000122,999.7999878,548.7000122,217,667.7999878,590.2000122,736.7000122,436,944.2999878,724.9000244,753.2999878,901.4000244,856.7000122,629.0999756,894.0999756,,1091,,,,,537.4000244,968.5,,868.7000122,634.2000122,920.4000244,862.7000122,609,1006,1181,1328,1805
30/07 12:00,,1650,2006,1064,1079,1628,702.2000122,1870,1223,1415,486.3999939,925.5999756,3472,692.7999878,1680,970.4000244,614.4000244,725.5999756,1100,471,1062,583,228.6999969,716.0999756,623.7000122,792,471,992.9000244,863,834.0999756,954.2999878,916.5999756,613.2000122,954.5999756,,1096,,,,,552.5,1056,,884.9000244,639.2000122,966.9000244,845,615.9000244,1067,1251,1319,1792
31/07 12:00,,1696,1979,1203,1079,1597,842.4000244,1982,1253,1391,512.7999878,912.4000244,3527,755.7000122,1790,996.0999756,622.2000122,797.9000244,1098,453.8999939,1086,628,296.6000061,746.5999756,694.2000122,826,539.2000122,1025,935.0999756,926.0999756,1018,974.5,584.2999878,1000,,1107,,,,,585.0999756,1240,,889.7000122,638,989.2999878,846.5999756,630.2000122,1126,1343,1394,1734
01/08 12:00,,1771,1957,1246,1110,1579,1007,2149,1288,1369,539.2000122,1015,3621,770.9000244,1881,1042,688.2000122,856,1095,448,1062,681.7999878,413.3999939,796.7999878,720,829.9000244,656.2000122,1019,898.5999756,983.4000244,1073,1057,571.2000122,1031,,1213,,,,,631.4000244,1457,,915.4000244,638.2000122,1018,874.0999756,656.2999878,1195,1405,1261,1686
02/08 12:00,,1929,1931,1289,1219,1580,1120,2268,1323,1347,566.5999756,1137,3719,782.5,1924,1055,756.4000244,881.5,1098,478.7999878,1023,782.9000244,498.2000122,835.4000244,684.7000122,825.7000122,802.9000244,1096,949.0999756,1025,1095,1156,546.5,1102,,1272,,,,,683.4000244,1586,,973.2000122,616.7000122,1074,961.7999878,715.5999756,1244,1554,1181,1696
03/08 12:00,,2099,1912,1349,1257,1586,1179,2317,1358,1312,596.7000122,1269,3763,792.7999878,1959,1071,801.5,915.5999756,1093,547.9000244,995,928.0999756,589.4000244,886.2999878,630.4000244,844.0999756,959.7000122,1131,1022,1045,1106,1221,551.7000122,1150,,1243,,,,,787.2999878,1717,,1019,638.9000244,1219,999.2999878,778.2999878,1243,1603,1121,1712
04/08 12:00,,2196,1850,1386,1280,1593,1231,2309,1393,1255,625.7000122,1403,3778,799,2011,1081,842.7999878,931.7000122,1102,605.9000244,946.9000244,1029,681.7999878,928.7999878,584.4000244,872.4000244,1101,1126,1095,1037,1102,1250,580.0999756,1184,,1206,,,,,1042,1798,,1032,673.5,1371,996.2999878,861.7999878,1235,1714,1078,1752
05/08 12:00,,2235,1807,1413,1317,1603,1254,2275,1426,1209,655,1542,3708,806.0999756,2048,1118,852.5,957.5,1150,601.5,925.5999756,1098,795.0999756,905.5999756,574.9000244,902.7000122,1218,1091,1146,1070,1083,1275,646.7999878,1221,,1232,,,,,1359,1888,,1083,904.2999878,1456,1009,947.2000122,1175,1860,1063,1799
06/08 12:00,,2292,1728,1407,1433,1612,1244,2274,1457,1179,685,1711,3586,823.7999878,2085,1153,863.7000122,1073,1219,597.0999756,922.7000122,1147,936.2000122,905.9000244,573.4000244,942.4000244,1270,1049,1201,1106,1058,1299,720.5,1250,,1407,,,,,1543,2041,,1122,1007,1551,1041,1032,1168,1931,1140,1818
07/08 12:00,,2349,1665,1369,1695,1598,1247,2269,1494,1235,715,1907,3442,866.5999756,2130,1172,875.2999878,1291,1235,652.4000244,933.2999878,1211,992.9000244,842.5,577.2999878,993.9000244,1278,1033,1247,1179,1026,1336,792.5,1369,,1542,,,,,1601,2185,,1215,1120,1606,1085,1036,1143,1997,1216,1816
08/08 12:00,,2390,1631,1313,1916,1569,1228,2221,1533,1312,735,1919,3336,930.0999756,2193,1122,896,1532,1223,705,934.5999756,1247,995.5,828.5999756,609.5,1036,1294,1051,,1271,1004,1372,821.7999878,1544,,1616,,,,,1585,2302,,1336,1240,1711,1106,991.7000122,1155,2022,1268,1866
09/08 12:00,,2388,1622,1247,2095,1509,1234,2193,1576,1399,721.4000244,1912,3301,996.2000122,2270,1063,949.7999878,1717,1211,703.0999756,905,1261,968.7999878,885.2999878,654.7999878,1093,1363,1107,,1351,1001,1487,853.4000244,1553,,1658,,,,,1562,2335,,1479,1295,1803,1122,969.5,1257,2018,1406,1971
10/08 12:00,,2387,1677,1201,2300,1483,1265,2158,1616,1563,701.7000122,1910,3243,1001,2333,1038,1006,1852,1227,700,887.5999756,1241,926.2000122,983.2000122,726.5,1139,1434,1164,1640,1421,979.7000122,1782,874.7000122,1520,,1714,,,,,1576,2321,,1511,1383,1866,1126,957.9000244,1310,2055,1555,2041
11/08 12:00,,2440,1762,1252,2679,1453,1289,2069,1663,1715,681.7000122,1903,3182,1002,2403,1105,1026,1936,1309,719.4000244,898.2000122,1186,892.0999756,1116,865.5,1181,1482,1299,1789,1489,960.4000244,1947,881.7999878,1480,,1825,,,,,1545,2255,,1581,1296,1899,1172,992,1367,2173,1697,2010
12/08 12:00,,2482,1856,1380,2882,1427,1296,1976,1723,1768,661.7000122,1901,3217,1037,2452,1190,1067,1993,1374,747.5999756,943.0999756,1124,871.7999878,1263,1025,1227,1467,1557,1875,1572,953.5999756,2113,874,1460,,1904,,,,,1484,2234,,1639,1287,1936,1278,996.9000244,1454,2212,1829,1981
13/08 12:00,,2510,1979,1663,3014,1428,1315,1873,1812,1790,641.7999878,1893,3231,1166,2459,1312,1157,2046,1398,786.0999756,1042,1112,881.0999756,1351,1124,1270,1438,1753,1942,1603,959.4000244,2196,879.7999878,1457,,1927,,,,,1434,2227,,1694,1334,1988,1482,1040,1509,2236,1933,1966
14/08 12:00,,2490,2101,1823,3067,1484,1386,1742,1969,1797,649.9000244,1886,3210,1307,2474,1442,1391,2074,1392,826.4000244,1193,1158,894,1403,1199,1296,1426,1959,2031,1590,1011,2253,909.7999878,1441,,1921,,,,,1444,2226,,1807,1404,1971,1586,1160,1533,2231,1995,1993
15/08 12:00,,2428,2184,1915,3053,1580,1456,1692,2037,1819,752.2000122,1884,3160,1454,2477,1566,1640,2033,1426,883.0999756,1342,1226,912.4000244,1440,1275,1298,1399,2068,2151,1584,1103,2339,925.2999878,1431,,1928,,,,,1533,2231,,1804,1507,1975,1733,1232,1559,2222,2050,2071
16/08 12:00,,2323,2322,2061,3102,1751,1580,1697,2070,1837,876.0999756,1877,3037,1607,2488,1632,1802,1928,1477,939.7999878,1440,1309,931.4000244,1457,1344,1304,1363,2084,2305,1532,1277,2434,942.2999878,1441,,1941,,,,,1646,2286,,1777,1586,1968,1843,1252,1585,2200,2077,2164
17/08 12:00,,2392,2485,2228,3270,1855,1693,1719,2090,1858,1001,1875,2956,1776,2498,1706,1884,1904,1559,992.5999756,1447,1415,933,1464,1422,1327,1374,2059,2326,1524,1551,2576,1296,1464,,1930,,,,,1734,2470,,1807,1677,1948,1934,1252,1603,2120,2047,2270
18/08 12:00,,2417,2605,2420,3520,1917,1793,1804,2102,1927,1141,1867,2870,1923,2508,1757,1920,1852,1703,1042,1422,1538,914.2999878,1521,1525,1343,1389,2006,2382,1542,1641,2603,1748,1523,,1847,,,,,1769,2829,,1852,1705,1933,2012,1260,1601,2182,1968,2382
19/08 12:00,,2463,2718,2573,3787,1900,2036,1920,2054,2084,1292,1860,2742,1972,2516,1852,1929,1834,1826,1093,1388,1627,889.7999878,1600,1632,1348,1394,1980,2495,1591,1740,2570,1696,1597,,1785,,,,,1796,3056,,1911,1705,1924,2101,1314,1619,2204,1913,2475
20/08 12:00,,2572,2955,2538,3898,1829,2624,2009,1970,2179,1416,1858,2685,2002,2515,1895,1937,1772,1997,1201,1376,1713,887.5999756,1657,1703,1367,1438,1963,2582,1667,1827,2537,1816,1674,,1758,,,,,1828,3233,,1943,1723,1914,2173,1378,1668,2228,1878,2729
21/08 12:00,,2622,3102,2528,3965,1810,2907,2332,1979,2302,1464,1850,2603,2079,2500,1900,1938,1705,2160,1333,1398,1832,936.5,1707,1757,1384,1543,1985,2591,1740,1879,2527,1829,1717,,1748,,,,,1859,3216,,1989,1806,1965,2359,1486,1720,2217,1872,2890
22/08 12:00,,2612,3222,2529,3989,1794,2926,2678,2059,2453,1501,1841,2627,2120,2470,1887,1921,1666,2282,1430,1456,1930,1042,1713,1799,1394,1588,2054,2571,1844,1853,2495,1902,1876,,1742,,,,,1967,3180,2405,2084,1779,1977,2593,1608,1828,2170,1885,2928
23/08 12:00,,2505,3507,2530,3981,1832,2886,3109,2165,2558,1540,1846,2671,2166,2439,1868,1909,1660,2432,1558,1607,2004,1147,1717,1802,1409,1607,2090,2566,1988,1815,2469,1913,1941,,1764,,,,,2106,3200,2456,2081,1727,1939,2734,1689,1951,2147,1934,2999
24/08 12:00,,2413,3714,2505,3930,1878,2771,3135,2189,2592,1584,1893,2737,2193,2442,1820,1864,1695,2649,1674,1823,2071,1238,1710,1827,1410,1613,2058,2574,2184,1839,2513,1810,1967,,1858,,,,,2165,3248,2479,2195,1752,1921,2835,1760,2083,2183,1995,3010
25/08 12:00,,2307,3837,2478,3882,1924,2567,3001,2224,2631,1625,1936,2807,2150,2560,1796,1823,1748,2839,1806,1894,2111,1321,1704,1986,1418,1629,2012,2683,2309,1912,2678,1749,1968,,1914,,,,,2245,3229,2516,2287,1954,1908,2988,1801,2147,2241,2056,2980
26/08 12:00,,2216,4019,2434,3996,1965,2446,2983,2293,2696,1670,1980,2829,2077,2689,1796,1807,1788,2923,1966,1843,2114,1403,1697,2098,1461,1632,2104,2912,2456,2004,2738,1696,1984,,1962,,,,,2431,3114,2589,2335,2044,1883,3073,1847,2224,2301,2138,2953
27/08 12:00,,2134,4266,2518,4189,2054,2342,3013,2346,2654,1720,2023,2879,1946,2786,1823,1799,1865,2958,2145,1782,2094,1446,1681,2144,1536,1635,2204,3078,2355,2104,2721,1711,2031,,2011,,,,,2689,3018,2587,2342,2006,1906,3115,1882,2266,2345,2224,2877
28/08 12:00,,2127,4417,2650,4577,2173,2271,3071,2451,2584,1752,2066,2970,1896,2831,1971,1785,1835,2962,2317,1759,2074,1482,1720,2183,1594,1639,2548,3182,2417,2175,2673,1983,2121,,2136,,,,,2847,3002,2580,2338,1966,1920,3163,1885,2261,2369,2300,2788
29/08 12:00,,2157,4545,2710,4753,2292,2210,3212,2546,2543,1746,2113,3056,1853,2970,2076,1761,1800,2918,2428,1773,2052,1607,1823,2168,1620,1716,2757,3329,2424,2242,2690,2093,2177,,2272,,,,,2967,3098,2573,2369,1934,1936,3213,1836,2277,2418,2348,2773
30/08 12:00,,2223,4618,2826,4678,2338,2166,3406,2698,2519,1737,2163,3118,1812,3129,2099,1787,1756,2858,2504,1818,2072,1792,1906,2092,1655,1859,2909,3604,2469,2263,2726,2108,2252,,2327,,,,,3052,3145,2566,2434,1826,1978,3257,1832,2306,2488,2360,2914
31/08 12:00,,2383,4675,2915,4600,2374,2112,3485,2751,2517,1727,2211,3206,1901,3291,2115,1838,1700,2796,2531,1868,2140,1874,1929,2070,1710,1771,3046,3712,2518,2282,2740,2113,2353,,2329,,,,,3070,3186,2559,2479,1749,2017,3277,1833,2329,2590,2389,3075
01/09 12:00,,2633,4813,2760,4562,2389,2059,3551,2808,2517,1702,2285,3368,2352,3389,2129,1857,1618,2718,2508,1900,2230,1908,1922,2040,1783,1706,3406,3715,2513,2304,2700,2240,2462,,2329,,,,,3099,3213,2551,2491,1703,2069,3282,1862,2374,2706,2419,3257
02/09 12:00,3299,2870,5118,2758,4499,2406,2004,3611,2860,2517,1652,2365,3476,2650,3385,2141,1985,1572,2605,2421,1926,2367,1937,1959,2065,1863,1723,3517,3649,2551,2338,2781,2594,2566,3055,2341,,,,,3191,3217,2608,2534,1643,2103,3304,1868,2400,2781,2438,3364
03/09 12:00,3349,3109,5488,2841,4449,2508,1947,3676,2909,2503,1601,2448,3592,2788,3308,2162,2099,1540,2550,2329,1957,2448,1988,1992,2101,1951,1738,3492,3580,2524,2437,2847,2977,2602,3119,2356,,,,,3281,3283,2710,2535,1604,2136,3340,1855,2438,2817,2390,3470
04/09 12:00,3469,3210,5611,2948,4431,2625,1930,3741,3039,2424,1556,2531,3648,2786,3237,2182,2191,1530,2547,2326,1988,2468,2038,2005,2102,2026,1750,3437,3617,2523,2428,2873,3087,2609,3246,2372,,,,,3309,3338,2776,2572,1580,2166,3402,1889,2446,2805,2341,3604
05/09 12:00,3587,3204,5833,3074,4369,2716,1952,3800,3386,2277,1530,2610,3708,2758,3210,2205,2210,1550,2507,2418,2005,2494,2044,2024,2096,2054,1822,3379,3656,2596,2356,2841,3045,2629,3403,2409,,,,,3304,3353,2861,2681,1563,2168,3473,1920,2476,2753,2342,3747
06/09 12:00,3707,3119,5891,3327,4304,2766,2053,3872,3504,2150,1543,2682,3789,2720,3139,2199,2184,1586,2420,2519,1995,2579,2029,2026,2092,2058,1901,3339,3667,2679,2667,2831,3003,2647,3640,2475,,,,,3375,3362,3261,2690,1538,2180,3532,1984,2524,2698,2362,3909
07/09 12:00,3821,3055,5851,3674,4236,2802,2157,4029,3554,2087,1559,2754,3843,2743,2953,2191,2136,1604,2353,2576,1968,2657,2017,2009,2076,2065,1969,3315,3672,2767,2690,2838,2994,2643,3881,2554,,,,,3385,3363,3593,2757,1522,2250,3711,2112,2579,2649,2399,3966
08/09 12:00,3959,3033,5726,3977,4159,2819,2222,4137,3707,2077,1580,2832,3889,2791,2879,2192,2064,1619,2330,2583,1931,2668,2018,2019,2057,2073,1987,3296,3656,2937,2689,2895,3072,2614,4054,2635,,,,,3374,3351,3774,2848,1500,2382,3820,2295,2676,2623,2474,3943
09/09 12:00,4078,3044,5636,4072,4081,2820,2264,4253,3843,2087,1614,2904,3911,2918,2829,2233,2017,1609,2333,2563,1904,2716,2020,2060,2047,2092,1986,3310,3658,3110,2702,2961,3139,2592,4174,2710,,,,,3410,3248,3857,2765,1462,2558,3905,2420,2807,2639,2549,3985
10/09 12:00,4168,3049,5582,4128,4012,2820,2279,4377,3898,2135,1714,2977,3909,3016,2831,2294,2014,1575,2351,2549,1898,2770,2004,2084,2015,2147,1992,3266,3642,3266,2739,3002,3177,2598,4251,2768,,,,,3456,3273,3814,2749,1432,2692,3998,2509,2878,2682,2590,4014
11/09 12:00,4283,3072,5550,4214,3976,2811,2273,4425,4007,2213,1825,3028,3903,3074,2789,2315,2029,1532,2378,2601,1909,2865,1978,2077,1990,2206,1916,3225,3575,3311,2915,2925,3175,2649,4302,2800,,,,,3506,3253,3783,2889,1404,2649,4020,2593,2912,2729,2598,4034
12/09 12:00,4400,3042,5485,4248,3953,2773,2272,4489,4114,2295,1927,3013,3853,3095,2750,2324,2023,1504,2418,2651,1923,3015,1952,2065,1942,2231,1870,3266,3536,3308,2929,2840,3130,2715,4309,2826,,,,,3548,3205,3814,2938,1388,2597,4033,2735,2968,2800,2639,4041
13/09 12:00,4488,3064,5424,4247,3915,2736,2272,4479,4231,2413,2046,2992,3642,3160,2779,2319,1997,1462,2500,2612,1906,3202,1946,2087,1885,2186,1825,3336,3502,3310,2929,2767,3108,2773,4284,2850,,,,,3518,3213,3817,2990,1390,2570,4009,2828,2982,3003,2621,4055
14/09 12:00,4496,3066,5286,4215,3903,2709,2285,4454,4342,2709,2241,2949,3533,3210,2836,2350,1912,1405,2643,2563,1878,3258,1959,2168,1820,2109,1810,3417,3481,3360,2935,2794,3112,2804,4192,2905,,,,,3489,3230,3719,3183,1393,2551,3953,2833,2844,3115,2571,4065
15/09 12:00,4559,3200,5179,4130,3866,2698,2360,4387,4428,2793,2452,2885,3449,3231,2914,2410,1822,1364,2731,2527,1852,3195,2000,2194,1750,2014,1780,3596,3555,3409,2958,2822,3161,2831,4116,2986,,,,,3471,3300,3664,3197,1468,2567,3896,2845,2790,3168,2497,4044
16/09 12:00,4679,3277,5068,4082,3825,2691,2490,4236,4501,2788,2677,2996,3318,3158,2966,2471,1825,1330,2769,2528,1808,3105,2070,2208,1683,1958,1753,3733,3632,3428,2966,2816,3304,2807,4138,3058,,,,,3466,3364,3675,3116,1618,2609,3865,2850,2753,3213,2417,4004
17/09 12:00,4810,3313,4956,4012,3779,2699,2582,4207,4576,2767,2851,3123,3183,3051,2955,2499,2081,1322,2781,2557,1795,3042,2116,2205,1642,1963,1731,3784,3640,3395,2941,2802,3469,2759,4185,3112,,,,,3461,3475,3681,3037,1773,2642,3863,2855,2698,3237,2355,3953
18/09 12:00,4890,3335,4874,3917,3786,2730,2633,4185,4576,2719,2874,3262,3108,2952,2952,2503,2336,1335,2820,2551,1798,2993,2142,2188,1623,1984,1718,3792,3698,3387,2914,2850,3524,2714,4248,3131,,,,,3421,3572,3695,2971,1823,2657,3861,2885,2679,3276,2271,3909
