,Observation,Start Date,End Date,StationName
308,1,2018-08-03 12:00:00,2018-09-11 12:00:00,Pankourou
309,1,1982-08-16 12:00:00,1982-08-17 12:00:00,Bafing Makana
310,1,1983-08-10 12:00:00,1983-08-11 12:00:00,Bafing Makana
311,1,1986-07-15 12:00:00,1986-07-18 12:00:00,Bafing Makana
312,1,1986-10-23 12:00:00,1986-10-26 12:00:00,Bafing Makana
313,1,1988-10-18 12:00:00,1988-10-21 12:00:00,Bafing Makana
314,1,1989-10-27 12:00:00,1989-10-28 12:00:00,Bafing Makana
315,1,1992-07-14 12:00:00,1992-07-15 12:00:00,Bafing Makana
316,1,1993-10-08 12:00:00,1993-10-10 12:00:00,Bafing Makana
317,1,1993-10-15 12:00:00,1993-10-16 12:00:00,Bafing Makana
318,1,1993-10-18 12:00:00,1993-10-20 12:00:00,Bafing Makana
319,1,1999-11-26 12:00:00,1999-11-28 12:00:00,Bafing Makana
320,1,2001-10-27 12:00:00,2001-10-28 12:00:00,Bafing Makana
321,1,2002-11-03 12:00:00,2002-11-04 12:00:00,Bafing Makana
322,1,2003-11-18 12:00:00,2003-11-19 12:00:00,Bafing Makana
323,1,2004-10-25 12:00:00,2004-10-28 12:00:00,Bafing Makana
324,1,2004-11-13 12:00:00,2004-11-15 12:00:00,Bafing Makana
325,1,2007-11-03 12:00:00,2007-11-06 12:00:00,Bafing Makana
326,1,2013-07-25 12:00:00,2013-07-26 12:00:00,Bafing Makana
327,1,2017-07-08 12:00:00,2017-07-09 12:00:00,Bafing Makana
328,1,1980-08-12 12:00:00,1980-09-22 12:00:00,Dibiya
329,1,1981-08-04 12:00:00,1981-08-08 12:00:00,Dibiya
330,1,1981-08-22 12:00:00,1981-08-27 12:00:00,Dibiya
331,1,1981-09-17 12:00:00,1981-09-20 12:00:00,Dibiya
332,1,1981-09-22 12:00:00,1981-09-24 12:00:00,Dibiya
333,1,1982-09-02 12:00:00,1982-09-09 12:00:00,Dibiya
334,1,1983-08-20 12:00:00,1983-08-24 12:00:00,Dibiya
335,1,1983-09-20 12:00:00,1983-09-23 12:00:00,Dibiya
336,1,1986-09-02 12:00:00,1986-09-29 12:00:00,Dibiya
337,1,1987-09-03 12:00:00,1987-09-06 12:00:00,Dibiya
338,1,1987-09-10 12:00:00,1987-09-11 12:00:00,Dibiya
339,1,1987-09-25 12:00:00,1987-09-26 12:00:00,Dibiya
340,1,1988-09-04 12:00:00,1988-09-23 12:00:00,Dibiya
341,1,1989-09-20 12:00:00,1989-09-26 12:00:00,Dibiya
342,1,1991-08-23 12:00:00,1991-08-26 12:00:00,Dibiya
343,1,1991-08-31 12:00:00,1991-09-07 12:00:00,Dibiya
344,1,1991-10-01 12:00:00,1991-10-07 12:00:00,Dibiya
345,1,1992-08-30 12:00:00,1992-09-19 12:00:00,Dibiya
346,1,1993-09-01 12:00:00,1993-09-19 12:00:00,Dibiya
347,1,1994-08-21 12:00:00,1994-09-14 12:00:00,Dibiya
348,1,1994-09-18 12:00:00,1994-09-22 12:00:00,Dibiya
349,1,1994-10-29 12:00:00,1995-01-05 12:00:00,Dibiya
350,1,1995-08-16 12:00:00,1995-08-19 12:00:00,Dibiya
351,1,1995-08-24 12:00:00,1995-09-21 12:00:00,Dibiya
352,1,1996-08-29 12:00:00,1996-09-02 12:00:00,Dibiya
353,1,1998-08-27 12:00:00,1998-09-09 12:00:00,Dibiya
354,1,1998-10-01 12:00:00,1998-10-08 12:00:00,Dibiya
355,1,1999-09-08 12:00:00,1999-09-09 12:00:00,Dibiya
356,1,1999-10-03 12:00:00,1999-10-27 12:00:00,Dibiya
357,1,2000-09-03 12:00:00,2000-09-10 12:00:00,Dibiya
358,1,2000-09-14 12:00:00,2000-09-20 12:00:00,Dibiya
359,1,2001-08-27 12:00:00,2001-09-04 12:00:00,Dibiya
